"","Plot","Patch","Survey.Date","Cheli.1st.3rd","Cheli.4th.5th","Cheli.adults","Narnia.nymphs","Narnia.adults","Cochineal","Cactoblastis","Melateria","Ants","Spiders","TrtType","TrtHabitat2015","Habitat2014","Habitatlost","PropLost","Habitat2014_start","Nbugs14","TreeScore","vegheight.mean","vegheight.sd","vegheight.CV","SurveyNumber","date","year","day","patcharea","nnd","bufferarea","ifm","tbufferarea"
"5534","13",101,"6/24/2015",0,0,0,0,0,0,0,0,1,1,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,13,2015-06-24,"2015","24",0.024504423,3.71258669939663,0.452232263,3.34973120222909,0.476736686
"5535","13",101,"6/24/2015",0,0,0,0,0,0,0,0,1,1,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,13,2015-06-24,"2015","24",0.024504423,3.71258669939663,0.452232263,2.04261384744603,0.476736686
"5536","13",101,"9/3/2015",0,0,0,0,0,0,0,0,1,0,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,18,2015-09-03,"2015","03",0.024504423,3.71258669939663,0.452232263,3.34973120222909,0.476736686
"5537","13",101,"9/3/2015",0,0,0,0,0,0,0,0,1,0,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,18,2015-09-03,"2015","03",0.024504423,3.71258669939663,0.452232263,2.04261384744603,0.476736686
"5538","13",101,"4/15/2015",0,0,0,0,0,0,0,0,0,0,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,8,2015-04-15,"2015","15",0.024504423,3.71258669939663,0.452232263,3.34973120222909,0.476736686
"5539","13",101,"4/15/2015",0,0,0,0,0,0,0,0,0,0,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,8,2015-04-15,"2015","15",0.024504423,3.71258669939663,0.452232263,2.04261384744603,0.476736686
"5540","13",101,"6/24/2015",0,0,0,0,0,0,0,0,1,1,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,13,2015-06-24,"2015","24",0.024504423,3.71258669939663,0.452232263,3.34973120222909,0.476736686
"5541","13",101,"6/24/2015",0,0,0,0,0,0,0,0,1,1,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,13,2015-06-24,"2015","24",0.024504423,3.71258669939663,0.452232263,2.04261384744603,0.476736686
"5544","13",101,"7/22/2015",0,0,0,0,0,0,0,0,0,0,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,15,2015-07-22,"2015","22",0.024504423,3.71258669939663,0.452232263,3.34973120222909,0.476736686
"5545","13",101,"7/22/2015",0,0,0,0,0,0,0,0,0,0,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,15,2015-07-22,"2015","22",0.024504423,3.71258669939663,0.452232263,2.04261384744603,0.476736686
"5546","13",101,"4/1/2015",0,0,0,0,0,0,0,0,0,0,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,7,2015-04-01,"2015","01",0.024504423,3.71258669939663,0.452232263,3.34973120222909,0.476736686
"5547","13",101,"4/1/2015",0,0,0,0,0,0,0,0,0,0,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,7,2015-04-01,"2015","01",0.024504423,3.71258669939663,0.452232263,2.04261384744603,0.476736686
"5550","13",101,"5/13/2015",0,0,0,0,0,0,0,0,0,0,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,10,2015-05-13,"2015","13",0.024504423,3.71258669939663,0.452232263,3.34973120222909,0.476736686
"5551","13",101,"5/13/2015",0,0,0,0,0,0,0,0,0,0,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,10,2015-05-13,"2015","13",0.024504423,3.71258669939663,0.452232263,2.04261384744603,0.476736686
"5556","13",101,"10/29/2015",0,0,0,0,0,0,0,0,0,0,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,22,2015-10-29,"2015","29",0.024504423,3.71258669939663,0.452232263,3.34973120222909,0.476736686
"5557","13",101,"10/29/2015",0,0,0,0,0,0,0,0,0,0,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,22,2015-10-29,"2015","29",0.024504423,3.71258669939663,0.452232263,2.04261384744603,0.476736686
"5558","13",101,"5/27/2015",0,0,0,0,0,0,0,0,1,0,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,11,2015-05-27,"2015","27",0.024504423,3.71258669939663,0.452232263,3.34973120222909,0.476736686
"5559","13",101,"5/27/2015",0,0,0,0,0,0,0,0,1,0,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,11,2015-05-27,"2015","27",0.024504423,3.71258669939663,0.452232263,2.04261384744603,0.476736686
"5560","13",101,"10/1/2015",0,0,0,0,0,0,0,0,0,0,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,20,2015-10-01,"2015","01",0.024504423,3.71258669939663,0.452232263,3.34973120222909,0.476736686
"5561","13",101,"10/1/2015",0,0,0,0,0,0,0,0,0,0,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,20,2015-10-01,"2015","01",0.024504423,3.71258669939663,0.452232263,2.04261384744603,0.476736686
"5577","13",105,"10/1/2015",0,0,0,0,0,0,0,0,0,0,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,20,2015-10-01,"2015","01",0.083566365,3.44844370680708,2.517044034,4.88260798674013,2.600610399
"5578","13",105,"10/1/2015",0,0,0,0,0,0,0,0,0,0,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,20,2015-10-01,"2015","01",0.083566365,3.52960861860156,0.937843947,2.50100081709659,1.021410312
"5579","13",105,"6/10/2015",0,0,0,0,0,0,0,0,1,0,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,12,2015-06-10,"2015","10",0.083566365,3.44844370680708,2.517044034,4.88260798674013,2.600610399
"5580","13",105,"6/10/2015",0,0,0,0,0,0,0,0,1,0,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,12,2015-06-10,"2015","10",0.083566365,3.52960861860156,0.937843947,2.50100081709659,1.021410312
"5581","13",105,"4/1/2015",0,0,0,0,0,0,0,0,1,0,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,7,2015-04-01,"2015","01",0.083566365,3.44844370680708,2.517044034,4.88260798674013,2.600610399
"5582","13",105,"4/1/2015",0,0,0,0,0,0,0,0,1,0,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,7,2015-04-01,"2015","01",0.083566365,3.52960861860156,0.937843947,2.50100081709659,1.021410312
"5583","13",105,"4/15/2015",0,0,0,0,0,0,0,0,1,0,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,8,2015-04-15,"2015","15",0.083566365,3.44844370680708,2.517044034,4.88260798674013,2.600610399
"5584","13",105,"4/15/2015",0,0,0,0,0,0,0,0,1,0,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,8,2015-04-15,"2015","15",0.083566365,3.52960861860156,0.937843947,2.50100081709659,1.021410312
"5589","13",105,"5/27/2015",0,0,0,0,0,0,0,0,1,0,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,11,2015-05-27,"2015","27",0.083566365,3.44844370680708,2.517044034,4.88260798674013,2.600610399
"5590","13",105,"5/27/2015",0,0,0,0,0,0,0,0,1,0,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,11,2015-05-27,"2015","27",0.083566365,3.52960861860156,0.937843947,2.50100081709659,1.021410312
"5591","13",105,"5/13/2015",0,0,0,0,0,0,0,0,1,0,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,10,2015-05-13,"2015","13",0.083566365,3.44844370680708,2.517044034,4.88260798674013,2.600610399
"5592","13",105,"5/13/2015",0,0,0,0,0,0,0,0,1,0,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,10,2015-05-13,"2015","13",0.083566365,3.52960861860156,0.937843947,2.50100081709659,1.021410312
"5593","13",105,"9/3/2015",0,0,0,0,0,0,0,0,1,0,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,18,2015-09-03,"2015","03",0.083566365,3.44844370680708,2.517044034,4.88260798674013,2.600610399
"5594","13",105,"9/3/2015",0,0,0,0,0,0,0,0,1,0,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,18,2015-09-03,"2015","03",0.083566365,3.52960861860156,0.937843947,2.50100081709659,1.021410312
"5597","13",105,"8/18/2015",0,0,0,0,0,0,0,0,0,0,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,17,2015-08-18,"2015","18",0.083566365,3.44844370680708,2.517044034,4.88260798674013,2.600610399
"5598","13",105,"8/18/2015",0,0,0,0,0,0,0,0,0,0,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,17,2015-08-18,"2015","18",0.083566365,3.52960861860156,0.937843947,2.50100081709659,1.021410312
"5599","13",105,"8/7/2015",0,0,0,0,0,0,0,0,1,0,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,16,2015-08-07,"2015","07",0.083566365,3.44844370680708,2.517044034,4.88260798674013,2.600610399
"5600","13",105,"8/7/2015",0,0,0,0,0,0,0,0,1,0,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,16,2015-08-07,"2015","07",0.083566365,3.52960861860156,0.937843947,2.50100081709659,1.021410312
"5601","13",105,"9/21/2015",0,0,0,0,0,0,0,0,0,0,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,19,2015-09-21,"2015","21",0.083566365,3.44844370680708,2.517044034,4.88260798674013,2.600610399
"5602","13",105,"9/21/2015",0,0,0,0,0,0,0,0,0,0,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,19,2015-09-21,"2015","21",0.083566365,3.52960861860156,0.937843947,2.50100081709659,1.021410312
"5603","13",105,"7/8/2015",0,0,0,0,0,0,0,0,1,0,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,14,2015-07-08,"2015","08",0.083566365,3.44844370680708,2.517044034,4.88260798674013,2.600610399
"5604","13",105,"7/8/2015",0,0,0,0,0,0,0,0,1,0,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,14,2015-07-08,"2015","08",0.083566365,3.52960861860156,0.937843947,2.50100081709659,1.021410312
"5607","13",105,"7/22/2015",0,0,0,0,0,0,0,0,1,0,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,15,2015-07-22,"2015","22",0.083566365,3.44844370680708,2.517044034,4.88260798674013,2.600610399
"5608","13",105,"7/22/2015",0,0,0,0,0,0,0,0,1,0,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,15,2015-07-22,"2015","22",0.083566365,3.52960861860156,0.937843947,2.50100081709659,1.021410312
"5611","13",105,"10/20/2015",0,0,0,0,0,0,0,0,0,0,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,21,2015-10-20,"2015","20",0.083566365,3.44844370680708,2.517044034,4.88260798674013,2.600610399
"5612","13",105,"10/20/2015",0,0,0,0,0,0,0,0,0,0,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,21,2015-10-20,"2015","20",0.083566365,3.52960861860156,0.937843947,2.50100081709659,1.021410312
"5615","13",105,"3/17/2015",0,0,0,0,0,0,0,0,0,0,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,6,2015-03-17,"2015","17",0.083566365,3.44844370680708,2.517044034,4.88260798674013,2.600610399
"5616","13",105,"3/17/2015",0,0,0,0,0,0,0,0,0,0,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,6,2015-03-17,"2015","17",0.083566365,3.52960861860156,0.937843947,2.50100081709659,1.021410312
"5619","13",105,"6/24/2015",0,0,0,0,0,0,0,0,0,1,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,13,2015-06-24,"2015","24",0.083566365,3.44844370680708,2.517044034,4.88260798674013,2.600610399
"5620","13",105,"6/24/2015",0,0,0,0,0,0,0,0,0,1,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,13,2015-06-24,"2015","24",0.083566365,3.52960861860156,0.937843947,2.50100081709659,1.021410312
"5621","13",105,"10/29/2015",0,0,0,0,0,0,0,0,0,0,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,22,2015-10-29,"2015","29",0.083566365,3.44844370680708,2.517044034,4.88260798674013,2.600610399
"5622","13",105,"10/29/2015",0,0,0,0,0,0,0,0,0,0,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,22,2015-10-29,"2015","29",0.083566365,3.52960861860156,0.937843947,2.50100081709659,1.021410312
"5623","13",105,"6/24/2015",0,0,0,0,0,0,0,0,0,1,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,13,2015-06-24,"2015","24",0.083566365,3.44844370680708,2.517044034,4.88260798674013,2.600610399
"5624","13",105,"6/24/2015",0,0,0,0,0,0,0,0,0,1,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,13,2015-06-24,"2015","24",0.083566365,3.52960861860156,0.937843947,2.50100081709659,1.021410312
"5625","13",105,"4/29/2015",0,0,0,0,0,0,0,0,1,1,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,9,2015-04-29,"2015","29",0.083566365,3.44844370680708,2.517044034,4.88260798674013,2.600610399
"5626","13",105,"4/29/2015",0,0,0,0,0,0,0,0,1,1,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,9,2015-04-29,"2015","29",0.083566365,3.52960861860156,0.937843947,2.50100081709659,1.021410312
"5634","13",107,"4/1/2015",0,0,0,0,0,0,0,0,0,0,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,7,2015-04-01,"2015","01",0.002748894,1.18857603876191,2.446672359,3.94217581821457,2.449421253
"5635","13",107,"8/7/2015",0,0,0,0,0,0,0,0,0,0,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,16,2015-08-07,"2015","07",0.002748894,1.18857603876191,2.446672359,3.94217581821457,2.449421253
"5637","13",107,"4/15/2015",0,0,0,0,0,0,0,0,1,0,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,8,2015-04-15,"2015","15",0.002748894,1.18857603876191,2.446672359,3.94217581821457,2.449421253
"5638","13",107,"7/8/2015",0,0,0,0,0,0,0,0,1,0,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,14,2015-07-08,"2015","08",0.002748894,1.18857603876191,2.446672359,3.94217581821457,2.449421253
"5639","13",107,"5/13/2015",0,0,0,0,0,0,0,0,0,1,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,10,2015-05-13,"2015","13",0.002748894,1.18857603876191,2.446672359,3.94217581821457,2.449421253
"5641","13",107,"3/17/2015",0,0,0,0,0,0,0,0,0,0,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,6,2015-03-17,"2015","17",0.002748894,1.18857603876191,2.446672359,3.94217581821457,2.449421253
"5642","13",107,"6/10/2015",0,0,0,0,0,0,0,0,0,0,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,12,2015-06-10,"2015","10",0.002748894,1.18857603876191,2.446672359,3.94217581821457,2.449421253
"5643","13",107,"5/27/2015",2,0,0,0,0,0,0,0,0,0,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,11,2015-05-27,"2015","27",0.002748894,1.18857603876191,2.446672359,3.94217581821457,2.449421253
"5645","13",108,"7/8/2015",0,0,0,0,0,0,0,0,0,0,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,14,2015-07-08,"2015","08",0.015550884,1.83931345898565,2.807916244,3.41784382274251,2.823467128
"5646","13",108,"7/8/2015",0,0,0,0,0,0,0,0,0,0,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,14,2015-07-08,"2015","08",0.015550884,1.83931345898565,0.985478345,1.51874035446264,1.001029229
"5647","13",108,"4/1/2015",0,0,0,0,0,0,0,0,0,0,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,7,2015-04-01,"2015","01",0.015550884,1.83931345898565,2.807916244,3.41784382274251,2.823467128
"5648","13",108,"4/1/2015",0,0,0,0,0,0,0,0,0,0,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,7,2015-04-01,"2015","01",0.015550884,1.83931345898565,0.985478345,1.51874035446264,1.001029229
"5649","13",108,"5/27/2015",0,0,0,0,0,0,0,0,1,0,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,11,2015-05-27,"2015","27",0.015550884,1.83931345898565,2.807916244,3.41784382274251,2.823467128
"5650","13",108,"5/27/2015",0,0,0,0,0,0,0,0,1,0,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,11,2015-05-27,"2015","27",0.015550884,1.83931345898565,0.985478345,1.51874035446264,1.001029229
"5651","13",108,"3/17/2015",0,0,0,0,0,0,0,0,1,0,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,6,2015-03-17,"2015","17",0.015550884,1.83931345898565,2.807916244,3.41784382274251,2.823467128
"5652","13",108,"3/17/2015",0,0,0,0,0,0,0,0,1,0,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,6,2015-03-17,"2015","17",0.015550884,1.83931345898565,0.985478345,1.51874035446264,1.001029229
"5653","13",108,"8/7/2015",0,0,0,0,0,0,0,0,0,0,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,16,2015-08-07,"2015","07",0.015550884,1.83931345898565,2.807916244,3.41784382274251,2.823467128
"5654","13",108,"8/7/2015",0,0,0,0,0,0,0,0,0,0,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,16,2015-08-07,"2015","07",0.015550884,1.83931345898565,0.985478345,1.51874035446264,1.001029229
"5657","13",108,"4/15/2015",0,0,0,0,0,0,0,0,1,0,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,8,2015-04-15,"2015","15",0.015550884,1.83931345898565,2.807916244,3.41784382274251,2.823467128
"5658","13",108,"4/15/2015",0,0,0,0,0,0,0,0,1,0,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,8,2015-04-15,"2015","15",0.015550884,1.83931345898565,0.985478345,1.51874035446264,1.001029229
"5659","13",108,"6/10/2015",0,0,0,0,0,0,0,0,0,0,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,12,2015-06-10,"2015","10",0.015550884,1.83931345898565,2.807916244,3.41784382274251,2.823467128
"5660","13",108,"6/10/2015",0,0,0,0,0,0,0,0,0,0,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,12,2015-06-10,"2015","10",0.015550884,1.83931345898565,0.985478345,1.51874035446264,1.001029229
"5661","13",108,"5/13/2015",0,0,0,0,0,0,0,0,0,0,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,10,2015-05-13,"2015","13",0.015550884,1.83931345898565,2.807916244,3.41784382274251,2.823467128
"5662","13",108,"5/13/2015",0,0,0,0,0,0,0,0,0,0,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,10,2015-05-13,"2015","13",0.015550884,1.83931345898565,0.985478345,1.51874035446264,1.001029229
"5671","13",109,"10/20/2015",0,0,0,0,0,0,0,0,0,0,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,21,2015-10-20,"2015","20",0.000942478,0.885731900806176,13.861806346,11.8317356284999,13.862748824
"5672","13",109,"8/18/2015",0,0,0,0,0,0,0,0,0,0,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,17,2015-08-18,"2015","18",0.000942478,0.885731900806176,13.861806346,11.8317356284999,13.862748824
"5673","13",109,"7/8/2015",0,0,0,0,0,0,0,0,1,0,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,14,2015-07-08,"2015","08",0.000942478,0.885731900806176,13.861806346,11.8317356284999,13.862748824
"5674","13",109,"5/27/2015",1,0,0,0,0,0,0,0,1,0,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,11,2015-05-27,"2015","27",0.000942478,0.885731900806176,13.861806346,11.8317356284999,13.862748824
"5676","13",109,"10/29/2015",0,0,0,0,0,0,0,0,0,0,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,22,2015-10-29,"2015","29",0.000942478,0.885731900806176,13.861806346,11.8317356284999,13.862748824
"5677","13",109,"6/24/2015",0,0,1,0,0,0,0,0,0,0,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,13,2015-06-24,"2015","24",0.000942478,0.885731900806176,13.861806346,11.8317356284999,13.862748824
"5680","13",109,"5/13/2015",0,0,0,0,0,0,0,0,0,0,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,10,2015-05-13,"2015","13",0.000942478,0.885731900806176,13.861806346,11.8317356284999,13.862748824
"5681","13",109,"3/17/2015",0,0,0,0,0,0,0,0,0,0,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,6,2015-03-17,"2015","17",0.000942478,0.885731900806176,13.861806346,11.8317356284999,13.862748824
"5682","13",109,"4/15/2015",0,0,0,0,0,0,0,0,1,0,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,8,2015-04-15,"2015","15",0.000942478,0.885731900806176,13.861806346,11.8317356284999,13.862748824
"5683","13",109,"6/24/2015",0,0,1,0,0,0,0,0,0,0,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,13,2015-06-24,"2015","24",0.000942478,0.885731900806176,13.861806346,11.8317356284999,13.862748824
"5686","13",109,"7/22/2015",13,0,1,0,0,0,0,0,1,0,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,15,2015-07-22,"2015","22",0.000942478,0.885731900806176,13.861806346,11.8317356284999,13.862748824
"5688","13",109,"4/29/2015",1,0,2,0,0,0,0,0,1,0,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,9,2015-04-29,"2015","29",0.000942478,0.885731900806176,13.861806346,11.8317356284999,13.862748824
"5690","13",109,"9/3/2015",0,0,0,0,0,0,0,0,1,0,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,18,2015-09-03,"2015","03",0.000942478,0.885731900806176,13.861806346,11.8317356284999,13.862748824
"5691","13",109,"10/1/2015",0,0,0,0,0,0,0,0,1,0,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,20,2015-10-01,"2015","01",0.000942478,0.885731900806176,13.861806346,11.8317356284999,13.862748824
"5692","13",109,"4/1/2015",0,0,0,0,0,0,0,0,1,0,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,7,2015-04-01,"2015","01",0.000942478,0.885731900806176,13.861806346,11.8317356284999,13.862748824
"5693","13",109,"8/7/2015",6,0,0,0,0,0,0,0,1,1,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,16,2015-08-07,"2015","07",0.000942478,0.885731900806176,13.861806346,11.8317356284999,13.862748824
"5694","13",109,"9/21/2015",0,0,0,0,0,0,0,0,0,0,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,19,2015-09-21,"2015","21",0.000942478,0.885731900806176,13.861806346,11.8317356284999,13.862748824
